id,pdf_link
333380,
333382,
333384,
333386,
333388,
333390,
333392,
333394,
333396,
333398,
333400,
333402,
333404,
333406,
333408,
333410,
333412,
333414,
333416,
333418,
333420,
333422,
333424,
333426,
333428,
333430,
333432,
333434,
333436,
333438,
333440,
333442,
333444,
333446,
333448,
333450,
333452,
333454,
333456,
333458,
333460,
333462,
333464,
333466,
333468,
333470,
333472,
333474,
333476,
333478,
333480,
333482,
333484,
333486,
333489,
333499,
333501,
333503,
333505,
333507,
333509,
333511,
333513,
333515,
333517,
333519,
333522,
333525,
333529,
333532,
333535,
333537,
333539,
333541,
333543,
333545,
333547,
333549,
333551,
333553,
333555,
333557,
333559,
333561,
333563,
333565,
333567,
333569,
333571,
333573,
333575,
333577,
333579,
333581,
333583,
333585,
333587,
333589,
333591,
333593,
333595,
333597,
333599,
333601,
333603,
333605,
333607,
333609,
333614,
333616,
333618,
333620,
333622,
333624,
333626,
333631,
333634,
333636,
333638,
333640,
333642,
333644,
333646,
333648,
333650,
333652,
333654,
333656,
333658,
333660,
333667,
333669,
333671,
333673,
333675,
333677,
333679,
333681,
333683,
333685,
333687,
333690,
333692,
333694,
333696,
333699,
333701,
333703,
333705,
333707,
333709,
333711,
333713,
333715,
333717,
333719,
333721,
333723,
333725,
333727,
333729,
333731,
333733,
333735,
333737,
333739,
333741,
333743,
333745,
333747,
333750,
333752,
333754,
333756,
333758,
333760,
333762,
333764,
333766,
333768,
333770,
333772,
333774,
333776,
333783,
333785,
333787,
333789,
333791,
333793,
333795,
333797,
333799,
333806,
333808,
333810,
333812,
333814,
333816,
333818,
333820,
333822,
333824,
333826,
333841,
333843,
333845,
333847,
333849,
333851,
333853,
333855,
333857,
333859,
333861,
333863,
333865,
333867,
333869,
333871,
333873,
333875,
333877,
333879,
333881,
333883,
333885,
333887,
333889,
333891,
333893,
333895,
333897,
333899,
333901,
333903,
333905,
333907,
333909,https://www.ft.dk/samling/20041/spoergsmaal/S1568/svar/139402/1596853.pdf
333911,
333913,
333916,
333918,
333920,
333922,
333924,
333926,
333928,
333930,
333933,
333935,
333937,
333939,
333941,
333943,
333945,
333947,
333949,
333951,
333956,
333958,
333961,
333963,
333965,
333967,
333969,
333971,
333986,
333988,
333990,
333992,
333994,
333996,
333998,
334000,
334002,
334004,
334006,
334008,
334010,
334013,
334015,
334017,
334019,
334021,
334023,
334043,
334045,
334047,
334049,
334057,
334104,
334106,
334108,
334110,
334112,
334114,
334116,
334118,
334120,
334122,
334125,
334127,
334129,
334133,
334144,
334148,
334153,
334155,
334157,
334159,
334161,
334163,
334165,
334168,
334170,
334172,
334174,
334176,
334178,
334180,
334182,
334184,
334186,
334188,
334190,
334192,
334194,
334196,
334198,
334200,
334202,
334204,
334206,
334208,
334210,
334212,
334214,
334216,
334218,
334220,
334222,
334224,
334226,
334228,
334230,
334232,
334234,
334236,
334239,
334241,
334244,
334246,
334248,
334250,
334252,
334254,
334256,
334258,
334260,
334262,
334264,
334266,
334268,
334270,
334274,
334276,
334278,
334280,
334282,
334284,
334286,
334288,
334290,
334292,
334294,
334296,
334298,
334300,
334302,
334304,
334307,
334309,
334312,
334315,
334318,
334320,
334324,
334326,
334328,
334330,
334332,
334334,
334336,
334338,
334340,
334342,
334344,
334346,
334348,
334350,
334352,
334354,
334356,
334358,
334360,
334362,
334364,
334366,
334368,
334370,
334372,
334374,
334376,
334378,
334386,
334399,
334401,
334403,
334405,
334407,
334409,
334411,
334413,
334415,
334417,
334419,
334421,
334424,
334427,
334429,
334435,
334437,
334440,
334442,
334445,
334447,
334452,
334455,
334462,
334464,
334466,
334468,
334470,
334488,
334490,
334492,
334494,
334496,
334499,
334501,
334507,
334514,
334517,
334519,
334521,
334523,
334526,
334529,
334533,
334540,
334542,
334545,
334548,
334551,
334553,
334556,
334558,
334562,
334565,
334567,
334574,
334576,
334578,
334581,
334583,
334585,
334587,
334590,
334592,
334596,
334598,
334601,
334603,
334605,
334607,
334609,
334611,
334613,
334615,
334617,
334619,
334621,
334623,
334625,
334627,
334629,
334631,
334633,
334635,
334637,
334639,
334641,
334643,
334645,
334647,
334649,
334651,
334653,
334655,
334658,
334661,
334663,
334665,
334667,
334669,
334671,
334680,
334682,
334685,
334688,
334701,
334706,
334713,
334715,
334717,
334719,
334721,
334723,
334725,
334727,
334732,
334734,
334736,
334738,
334740,
334742,
334763,
334765,
334768,
334770,
334772,
334775,
334777,
334779,
334781,
334783,
334786,
334790,
334800,
334810,
334812,
334814,
334817,
334819,
334823,
334832,
334835,
334839,
334841,
334843,
334845,
334847,
334849,
334858,
334860,
334864,
334866,
334868,
334870,
334872,
334876,
334879,
334881,
334885,
334887,
334889,
334891,
334894,
334896,
334901,
334905,
334911,
334913,
334915,
334918,
334922,
334924,
334936,
334938,
334941,
334943,
334945,
334956,
334958,
334960,
334962,
334964,
334973,
334982,
334986,
335070,
335088,
335093,
335205,
335207,
335209,
335218,
335220,
335222,
335224,
335226,
335228,
335230,
335233,
335235,
335247,
335249,
335258,
335261,
335264,
335266,
335270,
335272,
335274,
335276,
335278,
335280,
335282,
335287,
335289,
335291,
335293,
