id,pdf_link
732152,https://www.ft.dk/samling/20171/almdel/UUI/spm/832/svar/1507449/1932384.pdf
732634,https://www.ft.dk/samling/20171/almdel/EUU/spm/288/svar/1507989/1933749.pdf
732903,https://www.ft.dk/samling/20171/almdel/SUU/spm/1152/svar/1508321/1934452.pdf
732919,https://www.ft.dk/samling/20171/almdel/SUU/spm/1130/svar/1508351/1934500.pdf
733185,https://www.ft.dk/samling/20171/almdel/FIU/spm/474/svar/1508730/1935134.pdf
733379,https://www.ft.dk/samling/20171/almdel/EFK/spm/221/svar/1508985/1935621.pdf
733706,https://www.ft.dk/samling/20171/almdel/IFU/spm/71/svar/1509372/1936410.pdf
734122,https://www.ft.dk/samling/20171/almdel/FOU/spm/108/svar/1509850/1937444.pdf
734170,https://www.ft.dk/samling/20171/almdel/SUU/spm/1287/svar/1509918/1937562.pdf
734372,https://www.ft.dk/samling/20171/almdel/SUU/spm/928/svar/1510227/1938097.pdf
734383,https://www.ft.dk/samling/20171/almdel/SUU/spm/931/svar/1510244/1938130.pdf
734467,https://www.ft.dk/samling/20171/almdel/KUU/spm/330/svar/1510363/1938347.pdf
734515,https://www.ft.dk/samling/20171/lovforslag/L241/spm/10/svar/1510435/1938464.pdf
737204,https://www.ft.dk/samling/20171/almdel/SUU/spm/1458/svar/1515554/1945401.pdf
737249,https://www.ft.dk/samling/20171/almdel/FOU/spm/113/svar/1515687/1945519.pdf
737258,https://www.ft.dk/samling/20171/almdel/MOF/spm/1004/svar/1515726/1945535.pdf
737263,https://www.ft.dk/samling/20171/almdel/MOF/spm/1005/svar/1515748/1945543.pdf
737273,https://www.ft.dk/samling/20171/almdel/REU/spm/1085/svar/1515781/1945559.pdf
737298,https://www.ft.dk/samling/20171/almdel/BEU/spm/545/svar/1515872/1945610.pdf
737303,https://www.ft.dk/samling/20171/almdel/REU/spm/1088/svar/1515898/1945623.pdf
737308,https://www.ft.dk/samling/20171/almdel/REU/spm/915/svar/1515917/1945630.pdf
737311,https://www.ft.dk/samling/20171/almdel/REU/spm/1062/svar/1515935/1945636.pdf
737314,https://www.ft.dk/samling/20171/almdel/REU/spm/1063/svar/1515944/1945641.pdf
737328,https://www.ft.dk/samling/20171/almdel/REU/spm/1082/svar/1515998/1945673.pdf
737336,https://www.ft.dk/samling/20171/almdel/TRU/spm/818/svar/1516041/1945683.pdf
737343,https://www.ft.dk/samling/20171/almdel/EUU/spm/358/svar/1516068/1945694.pdf
737359,https://www.ft.dk/samling/20171/almdel/REU/spm/1108/svar/1516110/1945733.pdf
737370,https://www.ft.dk/samling/20171/almdel/REU/spm/1114/svar/1516147/1945756.pdf
737375,https://www.ft.dk/samling/20171/almdel/REU/spm/1090/svar/1516162/1945766.pdf
737403,https://www.ft.dk/samling/20171/almdel/REU/spm/1074/svar/1516230/1945835.pdf
737407,https://www.ft.dk/samling/20171/almdel/SUU/spm/1356/svar/1516249/1945845.pdf
737423,https://www.ft.dk/samling/20171/almdel/BEU/spm/541/svar/1516290/1945875.pdf
738512,https://www.ft.dk/samling/20181/spoergsmaal/S47/svar/1517815/1948746.pdf
740212,https://www.ft.dk/samling/20171/almdel/UUI/spm/1008/svar/1520090/1952897.pdf
740235,https://www.ft.dk/samling/20171/almdel/BEU/spm/560/svar/1520158/1952941.pdf
740471,https://www.ft.dk/samling/20171/almdel/SUU/spm/1428/svar/1520420/1953520.pdf
740574,https://www.ft.dk/samling/20171/almdel/SUU/spm/1463/svar/1520545/1953834.pdf
740893,https://www.ft.dk/samling/20181/spoergsmaal/S109/svar/1520916/1954618.pdf
741109,https://www.ft.dk/samling/20181/spoergsmaal/S107/svar/1521259/1955240.pdf
741840,https://www.ft.dk/samling/20171/almdel/REU/spm/1070/svar/1522405/1957001.pdf
742268,https://www.ft.dk/samling/20171/almdel/EUU/spm/416/svar/1523010/1958063.pdf
742866,https://www.ft.dk/samling/20181/almdel/SOU/spm/9/svar/1523905/1959673.pdf
742877,https://www.ft.dk/samling/20171/almdel/BEU/spm/476/svar/1523942/1959698.pdf
742896,https://www.ft.dk/samling/20171/almdel/BEU/spm/422/svar/1523980/1959745.pdf
743659,https://www.ft.dk/samling/20171/almdel/SAU/spm/556/svar/1525003/1961643.pdf
743719,https://www.ft.dk/samling/20181/almdel/MOF/spm/59/svar/1525100/1961781.pdf
743938,https://www.ft.dk/samling/20181/almdel/SUU/spm/26/svar/1525451/1962282.pdf
743991,https://www.ft.dk/samling/20181/kommissionsforslag/KOM(2018)0637/spm/1/svar/1525530/1962400.pdf
744024,https://www.ft.dk/samling/20181/almdel/GRU/spm/5/svar/1525600/1962483.pdf
744210,https://www.ft.dk/samling/20181/almdel/MOF/spm/17/svar/1525912/1963079.pdf
744649,https://www.ft.dk/samling/20181/almdel/REU/spm/43/svar/1526596/1964040.pdf
744711,https://www.ft.dk/samling/20181/almdel/TRU/spm/17/svar/1526672/1964185.pdf
745238,https://www.ft.dk/samling/20181/almdel/BEU/spm/35/svar/1527389/1965468.pdf
745380,https://www.ft.dk/samling/20171/almdel/FIU/spm/342/svar/1527608/1965841.pdf
745412,https://www.ft.dk/samling/20181/almdel/SOU/spm/48/svar/1527653/1965904.pdf
745448,https://www.ft.dk/samling/20181/lovforslag/L81/spm/1/svar/1527710/1965984.pdf
746321,https://www.ft.dk/samling/20181/almdel/SOU/spm/46/svar/1529453/1968225.pdf
747325,https://www.ft.dk/samling/20181/almdel/ERU/spm/108/svar/1530953/1970784.pdf
747330,https://www.ft.dk/samling/20181/almdel/TRU/spm/68/svar/1530962/1970794.pdf
747343,https://www.ft.dk/samling/20181/almdel/ERU/spm/32/svar/1530984/1970827.pdf
747350,https://www.ft.dk/samling/20181/almdel/MOF/spm/137/svar/1531001/1970840.pdf
748085,https://www.ft.dk/samling/20181/lovforslag/L30/spm/7/svar/1531971/1972629.pdf
748867,https://www.ft.dk/samling/20181/almdel/FIU/spm/98/svar/1533108/1974381.pdf
748875,https://www.ft.dk/samling/20181/almdel/FIU/spm/106/svar/1533127/1974393.pdf
748884,https://www.ft.dk/samling/20181/almdel/FIU/spm/177/svar/1533147/1974412.pdf
749795,https://www.ft.dk/samling/20171/almdel/UUI/spm/993/svar/1534409/1976649.pdf
750072,https://www.ft.dk/samling/20181/spoergsmaal/S274/svar/1534763/1977298.pdf
750177,https://www.ft.dk/samling/20181/almdel/EFK/spm/50/svar/1534892/1977547.pdf
750507,https://www.ft.dk/samling/20181/almdel/UUI/spm/97/svar/1535349/1978263.pdf
750725,https://www.ft.dk/samling/20181/lovforslag/L44/spm/3/svar/1535657/1978806.pdf
750774,https://www.ft.dk/samling/20181/lovforslag/L52/spm/2/svar/1535733/1978917.pdf
750834,https://www.ft.dk/samling/20181/almdel/TRU/spm/104/svar/1535844/1979046.pdf
750836,https://www.ft.dk/samling/20181/almdel/TRU/spm/105/svar/1535851/1979050.pdf
751623,https://www.ft.dk/samling/20181/almdel/TRU/spm/168/svar/1536741/1981053.pdf
751627,https://www.ft.dk/samling/20181/almdel/TRU/spm/94/svar/1536753/1981063.pdf
752441,https://www.ft.dk/samling/20181/almdel/URU/spm/53/svar/1537935/1982938.pdf
752443,https://www.ft.dk/samling/20181/almdel/UUI/spm/121/svar/1537962/1982944.pdf
752812,https://www.ft.dk/samling/20181/almdel/UNU/spm/103/svar/1538586/1983878.pdf
752836,https://www.ft.dk/samling/20181/almdel/UNU/spm/81/svar/1538656/1983926.pdf
753280,https://www.ft.dk/samling/20181/almdel/SAU/spm/98/svar/1539460/1985149.pdf
753435,https://www.ft.dk/samling/20181/almdel/MOF/spm/170/svar/1539663/1985489.pdf
753940,https://www.ft.dk/samling/20181/almdel/REU/spm/117/svar/1540252/1986794.pdf
755294,https://www.ft.dk/samling/20181/almdel/SAU/spm/155/svar/1541954/1989973.pdf
756882,https://www.ft.dk/samling/20181/almdel/SOU/spm/135/svar/1544000/1993834.pdf
757061,https://www.ft.dk/samling/20181/almdel/EFK/spm/127/svar/1544228/1994260.pdf
757387,https://www.ft.dk/samling/20181/almdel/FIU/spm/220/svar/1544584/1995163.pdf
758067,https://www.ft.dk/samling/20181/almdel/SAU/spm/174/svar/1545567/1996874.pdf
758069,https://www.ft.dk/samling/20181/almdel/SAU/spm/179/svar/1545575/1996877.pdf
758862,https://www.ft.dk/samling/20181/almdel/SAU/spm/185/svar/1546670/1998890.pdf
758879,https://www.ft.dk/samling/20181/almdel/UNU/spm/161/svar/1546711/1998922.pdf
759042,https://www.ft.dk/samling/20181/almdel/KIU/spm/18/svar/1546917/1999295.pdf
759047,https://www.ft.dk/samling/20181/almdel/TRU/spm/40/svar/1546926/1999301.pdf
759065,https://www.ft.dk/samling/20181/lovforslag/L106/spm/5/svar/1546963/1999342.pdf
759703,https://www.ft.dk/samling/20181/almdel/MOF/spm/409/svar/1547839/2000870.pdf
760675,https://www.ft.dk/samling/20181/spoergsmaal/S396/svar/1548824/2002900.pdf
760804,https://www.ft.dk/samling/20181/almdel/SOU/spm/207/svar/1549030/2003183.pdf
760808,https://www.ft.dk/samling/20181/almdel/FIU/spm/294/svar/1549044/2003191.pdf
761728,https://www.ft.dk/samling/20181/almdel/UNU/spm/188/svar/1550259/2005440.pdf
761890,https://www.ft.dk/samling/20181/almdel/SUU/spm/205/svar/1550533/2005783.pdf
763261,https://www.ft.dk/samling/20181/almdel/SOU/spm/210/svar/1552573/2009327.pdf
763274,https://www.ft.dk/samling/20181/lovforslag/L140/spm/12/svar/1552629/2009360.pdf
763280,https://www.ft.dk/samling/20181/almdel/SOU/spm/216/svar/1552651/2009373.pdf
763298,https://www.ft.dk/samling/20181/almdel/SOU/spm/234/svar/1552680/2009417.pdf
763455,https://www.ft.dk/samling/20181/almdel/UNU/spm/200/svar/1552879/2009770.pdf
763620,https://www.ft.dk/samling/20181/almdel/UUI/spm/321/svar/1553482/2010287.pdf
763682,https://www.ft.dk/samling/20181/almdel/FIU/spm/295/svar/1553556/2010421.pdf
763816,https://www.ft.dk/samling/20181/almdel/ERU/spm/181/svar/1553740/2010757.pdf
764409,https://www.ft.dk/samling/20181/almdel/FIU/spm/197/svar/1554523/2012391.pdf
764421,https://www.ft.dk/samling/20181/almdel/SUU/spm/387/svar/1554544/2012413.pdf
764445,https://www.ft.dk/samling/20181/almdel/MOF/spm/402/svar/1554575/2012467.pdf
764772,https://www.ft.dk/samling/20181/almdel/KUU/spm/64/svar/1555060/2013375.pdf
765494,https://www.ft.dk/samling/20181/almdel/TRU/spm/273/svar/1556016/2015194.pdf
765501,https://www.ft.dk/samling/20181/almdel/TRU/spm/369/svar/1556029/2015207.pdf
765541,https://www.ft.dk/samling/20181/almdel/TRU/spm/374/svar/1556086/2015312.pdf
765552,https://www.ft.dk/samling/20181/almdel/REU/spm/307/svar/1556102/2015349.pdf
765555,https://www.ft.dk/samling/20171/almdel/BEU/spm/483/svar/1556115/2015355.pdf
765952,https://www.ft.dk/samling/20181/almdel/TRU/spm/284/svar/1556620/2016469.pdf
765959,https://www.ft.dk/samling/20181/almdel/SUU/spm/291/svar/1556645/2016486.pdf
765963,https://www.ft.dk/samling/20181/almdel/SUU/spm/292/svar/1556653/2016493.pdf
765980,https://www.ft.dk/samling/20181/lovforslag/L124/spm/1/svar/1556677/2016533.pdf
767219,https://www.ft.dk/samling/20181/almdel/MOF/spm/343/svar/1558507/2019547.pdf
767243,https://www.ft.dk/samling/20181/almdel/MOF/spm/520/svar/1558551/2019604.pdf
767255,https://www.ft.dk/samling/20181/almdel/MOF/spm/489/svar/1558576/2019629.pdf
767262,https://www.ft.dk/samling/20181/almdel/MOF/spm/491/svar/1558608/2019641.pdf
767279,https://www.ft.dk/samling/20181/almdel/MOF/spm/494/svar/1558670/2019682.pdf
767286,https://www.ft.dk/samling/20181/almdel/TRU/spm/379/svar/1558689/2019699.pdf
767614,https://www.ft.dk/samling/20181/almdel/FIU/spm/342/svar/1559901/2020581.pdf
767851,https://www.ft.dk/samling/20181/spoergsmaal/S529/svar/1560168/2021174.pdf
767984,https://www.ft.dk/samling/20181/lovforslag/L146/spm/4/svar/1560356/2021513.pdf
769058,https://www.ft.dk/samling/20181/spoergsmaal/S579/svar/1562192/2024443.pdf
769635,https://www.ft.dk/samling/20181/almdel/TRU/spm/389/svar/1562899/2025863.pdf
770025,https://www.ft.dk/samling/20181/spoergsmaal/S591/svar/1563558/2026852.pdf
770318,https://www.ft.dk/samling/20181/lovforslag/L169/spm/1/svar/1564231/2027597.pdf
770881,https://www.ft.dk/samling/20181/almdel/EFK/spm/221/svar/1565012/2029026.pdf
771433,https://www.ft.dk/samling/20181/almdel/SUU/spm/648/svar/1565769/2030498.pdf
771682,https://www.ft.dk/samling/20181/almdel/MOF/spm/586/svar/1566083/2031091.pdf
772110,https://www.ft.dk/samling/20181/almdel/TRU/spm/428/svar/1566625/2032216.pdf
772138,https://www.ft.dk/samling/20181/almdel/SAU/spm/292/svar/1566665/2032285.pdf
772322,https://www.ft.dk/samling/20181/spoergsmaal/S657/svar/1566962/2032708.pdf
772409,https://www.ft.dk/samling/20181/almdel/ULØ/spm/40/svar/1567063/2032941.pdf
772471,https://www.ft.dk/samling/20181/almdel/SOU/spm/340/svar/1567152/2033091.pdf
772565,https://www.ft.dk/samling/20181/beslutningsforslag/B76/spm/9/svar/1567290/2033345.pdf
772704,https://www.ft.dk/samling/20181/almdel/BEU/spm/194/svar/1567472/2033689.pdf
772748,https://www.ft.dk/samling/20181/almdel/MOF/spm/626/svar/1567553/2033806.pdf
772753,https://www.ft.dk/samling/20181/almdel/REU/spm/331/svar/1567574/2033820.pdf
772833,https://www.ft.dk/samling/20181/almdel/SUU/spm/699/svar/1567685/2034018.pdf
772867,https://www.ft.dk/samling/20181/almdel/SUU/spm/684/svar/1567744/2034110.pdf
772893,https://www.ft.dk/samling/20181/almdel/UNU/spm/268/svar/1567792/2034174.pdf
772895,https://www.ft.dk/samling/20181/almdel/REU/spm/396/svar/1567794/2034178.pdf
772899,https://www.ft.dk/samling/20181/almdel/REU/spm/399/svar/1567803/2034187.pdf
773539,https://www.ft.dk/samling/20181/almdel/TRU/spm/461/svar/1568917/2035902.pdf
773700,https://www.ft.dk/samling/20181/almdel/TRU/spm/501/svar/1569133/2036306.pdf
773759,https://www.ft.dk/samling/20181/lovforslag/L158/spm/10/svar/1569211/2036435.pdf
774011,https://www.ft.dk/samling/20181/spoergsmaal/S703/svar/1569525/2037082.pdf
774019,https://www.ft.dk/samling/20181/lovforslag/L195/spm/3/svar/1569537/2037103.pdf
774252,https://www.ft.dk/samling/20181/almdel/URU/spm/146/svar/1569833/2037672.pdf
774515,https://www.ft.dk/samling/20181/spoergsmaal/S687/svar/1570232/2038264.pdf
775175,https://www.ft.dk/samling/20181/almdel/REU/spm/452/svar/1571122/2039948.pdf
775755,https://www.ft.dk/samling/20181/almdel/SUU/spm/747/svar/1571905/2041214.pdf
775777,https://www.ft.dk/samling/20181/lovforslag/L193/spm/5/svar/1571939/2041271.pdf
775803,https://www.ft.dk/samling/20181/spoergsmaal/S716/svar/1571974/2041326.pdf
776549,https://www.ft.dk/samling/20181/almdel/MOF/spm/663/svar/1573070/2043167.pdf
776855,https://www.ft.dk/samling/20181/almdel/KUU/spm/110/svar/1573422/2043960.pdf
777502,https://www.ft.dk/samling/20181/almdel/SUU/spm/783/svar/1574297/2045723.pdf
777836,https://www.ft.dk/samling/20181/almdel/SUU/spm/342/svar/1574704/2046452.pdf
777963,https://www.ft.dk/samling/20181/almdel/ERU/spm/237/svar/1574872/2046750.pdf
778068,https://www.ft.dk/samling/20181/almdel/FIU/spm/512/svar/1574986/2047019.pdf
778131,https://www.ft.dk/samling/20181/almdel/EUU/spm/178/svar/1575244/2047162.pdf
779090,https://www.ft.dk/samling/20181/almdel/REU/spm/450/svar/1576486/2049501.pdf
779093,https://www.ft.dk/samling/20181/almdel/REU/spm/497/svar/1576503/2049506.pdf
779097,https://www.ft.dk/samling/20181/almdel/REU/spm/498/svar/1576517/2049518.pdf
779376,https://www.ft.dk/samling/20181/lovforslag/L222/spm/24/svar/1576904/2050203.pdf
779437,https://www.ft.dk/samling/20181/beslutningsforslag/B133/spm/2/svar/1576988/2050390.pdf
779442,https://www.ft.dk/samling/20181/almdel/URU/spm/166/svar/1577000/2050405.pdf
780191,https://www.ft.dk/samling/20181/almdel/BEU/spm/310/svar/1577901/2052495.pdf
780358,https://www.ft.dk/samling/20181/almdel/UFU/spm/149/svar/1578098/2052961.pdf
780414,https://www.ft.dk/samling/20181/lovforslag/L224/spm/2/svar/1578183/2053120.pdf
780416,https://www.ft.dk/samling/20181/almdel/FÆU/spm/11/svar/1578208/2053126.pdf
780724,https://www.ft.dk/samling/20181/almdel/KUU/spm/125/svar/1578710/2054041.pdf
780971,https://www.ft.dk/samling/20181/almdel/BEU/spm/160/svar/1579045/2054692.pdf
783206,https://www.ft.dk/samling/20182/almdel/TRU/spm/2/svar/1582328/2063106.pdf
783341,https://www.ft.dk/samling/20182/almdel/UUI/spm/24/svar/1582485/2063481.pdf
783348,https://www.ft.dk/samling/20182/spoergsmaal/S7/svar/1582502/2063501.pdf
783350,https://www.ft.dk/samling/20182/spoergsmaal/S10/svar/1582505/2063509.pdf
783428,https://www.ft.dk/samling/20182/spoergsmaal/S33/svar/1582627/2063756.pdf
783593,https://www.ft.dk/samling/20182/almdel/GRU/spm/4/svar/1582859/2064187.pdf
784580,https://www.ft.dk/samling/20182/almdel/REU/spm/90/svar/1584258/2066635.pdf
784720,https://www.ft.dk/samling/20182/almdel/MOF/spm/32/svar/1584515/2066972.pdf
784787,https://www.ft.dk/samling/20182/almdel/REU/spm/84/svar/1584634/2067232.pdf
785081,https://www.ft.dk/samling/20182/almdel/UUI/spm/2/svar/1585057/2067961.pdf
785088,https://www.ft.dk/samling/20182/almdel/MOF/spm/25/svar/1585071/2067975.pdf
785233,https://www.ft.dk/samling/20182/almdel/SUU/spm/13/svar/1585319/2068393.pdf
785250,https://www.ft.dk/samling/20182/almdel/EUU/spm/5/svar/1585349/2068432.pdf
785340,https://www.ft.dk/samling/20182/almdel/GRU/spm/5/svar/1585539/2068645.pdf
785358,https://www.ft.dk/samling/20182/spoergsmaal/S115/svar/1585563/2068874.pdf
785713,https://www.ft.dk/samling/20182/almdel/KUU/spm/2/svar/1586005/2069980.pdf
785936,https://www.ft.dk/samling/20182/almdel/KUU/spm/6/svar/1586368/2070693.pdf
786003,https://www.ft.dk/samling/20182/almdel/FOU/spm/22/svar/1586487/2070879.pdf
786805,https://www.ft.dk/samling/20182/almdel/SUU/spm/20/svar/1587633/2073110.pdf
787033,https://www.ft.dk/samling/20182/almdel/REU/spm/136/svar/1587916/2073692.pdf
787127,https://www.ft.dk/samling/20182/almdel/§71/spm/1/svar/1588083/2073915.pdf
787365,https://www.ft.dk/samling/20182/almdel/REU/spm/162/svar/1588382/2074500.pdf
787368,https://www.ft.dk/samling/20182/almdel/TRU/spm/18/svar/1588395/2074505.pdf
787771,https://www.ft.dk/samling/20182/spoergsmaal/S209/svar/1589049/2075702.pdf
787823,https://www.ft.dk/samling/20182/spoergsmaal/S197/svar/1589123/2075809.pdf
790200,https://www.ft.dk/samling/20182/almdel/SUU/spm/86/svar/1593578/2082237.pdf
790207,https://www.ft.dk/samling/20182/almdel/TRU/spm/19/svar/1593596/2082255.pdf
790223,https://www.ft.dk/samling/20182/almdel/ULØ/spm/6/svar/1593664/2082291.pdf
790225,https://www.ft.dk/samling/20182/almdel/UFO/spm/29/svar/1593671/2082295.pdf
790231,https://www.ft.dk/samling/20182/almdel/FIU/spm/50/svar/1593690/2082321.pdf
790245,https://www.ft.dk/samling/20182/almdel/BUU/spm/19/svar/1593758/2082365.pdf
791079,https://www.ft.dk/samling/20182/almdel/SUU/spm/92/svar/1595076/2084848.pdf
791131,https://www.ft.dk/samling/20182/almdel/URU/spm/32/svar/1595152/2084999.pdf
791165,https://www.ft.dk/samling/20182/almdel/KEF/spm/79/svar/1595233/2085105.pdf
791176,https://www.ft.dk/samling/20182/almdel/KEF/spm/62/svar/1595273/2085120.pdf
791319,https://www.ft.dk/samling/20182/almdel/REU/spm/273/svar/1595608/2085482.pdf
791588,https://www.ft.dk/samling/20182/almdel/UUI/spm//svar/1596055/2086137.pdf
791946,https://www.ft.dk/samling/20191/spoergsmaal/S43/svar/1596537/2087122.pdf
792234,https://www.ft.dk/samling/20182/almdel/EUU/spm/76/svar/1596974/2087891.pdf
792342,https://www.ft.dk/samling/20182/almdel/IFU/spm/21/svar/1597113/2088129.pdf
793010,https://www.ft.dk/samling/20182/almdel/MOF/spm/100/svar/1598014/2089872.pdf
793191,https://www.ft.dk/samling/20182/almdel/MOF/spm/65/svar/1598247/2090377.pdf
793372,https://www.ft.dk/samling/20182/almdel/KEF/spm/77/svar/1598526/2090884.pdf
793491,https://www.ft.dk/samling/20182/almdel/MOF/spm/137/svar/1598771/2091262.pdf
793494,https://www.ft.dk/samling/20182/almdel/MOF/spm/138/svar/1598773/2091264.pdf
793523,https://www.ft.dk/samling/20182/almdel/FIU/spm/78/svar/1598817/2091320.pdf
793535,https://www.ft.dk/samling/20182/almdel/SUU/spm/238/svar/1598837/2091356.pdf
